# submitted_item	validated_id	current_symbol
lncRNA:CR46113	FBgn0267782	lncRNA:CR46113
lncRNA:CR46120	FBgn0267789	lncRNA:CR46120
lncRNA:CR46141	FBgn0267816	lncRNA:CR46141
lncRNA:CR46153	FBgn0267865	lncRNA:CR46153
lncRNA:CR46203	FBgn0267922	lncRNA:CR46203
lncRNA:CR46211	FBgn0267930	lncRNA:CR46211
lncRNA:CR46224	FBgn0267944	lncRNA:CR46224
lncRNA:CR46228	FBgn0267948	lncRNA:CR46228
lncRNA:CR46243	FBgn0267963	lncRNA:CR46243
lncRNA:CR46267	FBgn0278597	lncRNA:CR46267
lncRNA:CR46409	FBgn0286890	lncRNA:CR46409
lncRNA:Yu	FBgn0061188	lncRNA:Yu
mfr	FBgn0266757	mfr
ms(3)K81	FBgn0002838	ms(3)K81
nur	FBgn0051813	nur
ppk20	FBgn0039676	ppk20
ppk30	FBgn0039677	ppk30
ppk31	FBgn0051065	ppk31
pre-mod(mdg4)-J	FBgn0266176	pre-mod(mdg4)-J
scaRNA:MeU5-G38	FBgn0261455	scaRNA:MeU5-G38
scaRNA:PsiU2-35.45	FBgn0263479	scaRNA:PsiU2-35.45
scaRNA:PsiU2-38.40.42	FBgn0263474	scaRNA:PsiU2-38.40.42
sisRNA:CR46360	FBgn0286038	sisRNA:CR46360
snRNA:U4:38AB	FBgn0003931	snRNA:U4:38AB
snRNA:U5:14B	FBgn0003933	snRNA:U5:14B
snRNA:U5:63BC	FBgn0003938	snRNA:U5:63BC
snoRNA:CG16892-a	FBgn0263475	snoRNA:CG16892-a
snoRNA:Irbp-a	FBgn0263480	snoRNA:Irbp-a
snoRNA:Me18S-A469	FBgn0086041	snoRNA:Me18S-A469
snoRNA:Me18S-C419	FBgn0086533	snoRNA:Me18S-C419
snoRNA:Me18S-G1358a	FBgn0086053	snoRNA:Me18S-G1358a
snoRNA:Me18S-U1356a	FBgn0082949	snoRNA:Me18S-U1356a
snoRNA:Me18S-U1356c	FBgn0082947	snoRNA:Me18S-U1356c
snoRNA:Me28S-A2113	FBgn0086039	snoRNA:Me28S-A2113
snoRNA:Me28S-A2589b	FBgn0086024	snoRNA:Me28S-A2589b
snoRNA:Me28S-A2589c	FBgn0086025	snoRNA:Me28S-A2589c
snoRNA:Me28S-A2634b	FBgn0082945	snoRNA:Me28S-A2634b
snoRNA:Me28S-A774a	FBgn0086079	snoRNA:Me28S-A774a
snoRNA:Me28S-A982b	FBgn0082942	snoRNA:Me28S-A982b
snoRNA:Me28S-C3420b	FBgn0083989	snoRNA:Me28S-C3420b
snoRNA:Me28S-G3255a	FBgn0082928	snoRNA:Me28S-G3255a
snoRNA:Me28S-U1848	FBgn0082926	snoRNA:Me28S-U1848
snoRNA:Or-CD11c	FBgn0086070	snoRNA:Or-CD11c
snoRNA:Psi18S-525d	FBgn0083035	snoRNA:Psi18S-525d
snoRNA:Psi18S-525i	FBgn0083030	snoRNA:Psi18S-525i
snoRNA:Psi18S-841c	FBgn0083017	snoRNA:Psi18S-841c
snoRNA:Psi18S-996	FBgn0083014	snoRNA:Psi18S-996
snoRNA:Psi28S-1180	FBgn0086658	snoRNA:Psi28S-1180
snoRNA:Psi28S-3316a	FBgn0082972	snoRNA:Psi28S-3316a
snoRNA:Psi28S-3327c	FBgn0086601	snoRNA:Psi28S-3327c
snoRNA:Psi28S-3378	FBgn0082963	snoRNA:Psi28S-3378
snoRNA:U14:30Ea	FBgn0063392	snoRNA:U14:30Ea
snoRNA:U3:9B	FBgn0065046	snoRNA:U3:9B
snoRNA:U49:66Da	FBgn0060292	snoRNA:U49:66Da
snoRNA:U49:66Db	FBgn0060291	snoRNA:U49:66Db
ste24c	FBgn0050462	ste24c
sunn	FBgn0052088	sunn
tRNA:Leu-TAA-4-1	FBgn0051130	tRNA:Leu-TAA-4-1
tll	FBgn0003720	tll
tplus3a	FBgn0051702	tplus3a
wor	FBgn0001983	wor
zen	FBgn0004053	zen
5.8SrRNA-Psi:CR45854	FBgn0267514	5.8SrRNA-Psi:CR45854
7SLRNA:CR32864	FBgn0000003	7SLRNA:CR32864
7SLRNA:CR42652	FBgn0261504	7SLRNA:CR42652
Art9	FBgn0038188	Art9
CG10081	FBgn0034441	CG10081
CG10280	FBgn0037395	CG10280
CG10474	FBgn0034427	CG10474
CG11300	FBgn0034901	CG11300
CG12133	FBgn0033469	CG12133
CG12439	FBgn0032094	CG12439
CG13040	FBgn0036608	CG13040
CG13045	FBgn0036596	CG13045
CG13053	FBgn0040801	CG13053
CG13223	FBgn0033599	CG13223
CG13438	FBgn0034545	CG13438
CG13589	FBgn0035011	CG13589
CG13590	FBgn0035012	CG13590
CG13615	FBgn0039199	CG13615
CG13727	FBgn0036711	CG13727
CG13744	FBgn0033363	CG13744
CG13786	FBgn0031900	CG13786
CG13801	FBgn0035332	CG13801
CG14315	FBgn0038568	CG14315
CG14330	FBgn0038512	CG14330
CG14369	FBgn0038159	CG14369
CG14374	FBgn0040553	CG14374
CG14454	FBgn0037177	CG14454
CG14455	FBgn0037175	CG14455
CG14610	FBgn0037477	CG14610
CG14826	FBgn0035750	CG14826
CG15140	FBgn0032631	CG15140
CG15336	FBgn0030009	CG15336
CG15594	FBgn0037421	CG15594
CG15710	FBgn0034120	CG15710
CG16800	FBgn0032462	CG16800
CG16813	FBgn0032490	CG16813
CG17234	FBgn0042187	CG17234
CG17601	FBgn0031197	CG17601
CG30114	FBgn0050114	CG30114
CG3117	FBgn0031471	CG3117
CG31219	FBgn0051219	CG31219
CG31789	FBgn0051789	CG31789
CG32102	FBgn0052102	CG32102
CG32188	FBgn0052188	CG32188
CG32237	FBgn0052237	CG32237
CG32305	FBgn0052305	CG32305
CG32376	FBgn0052376	CG32376
CG3251	FBgn0031622	CG3251
CG33269	FBgn0053269	CG33269
CG33461	FBgn0053461	CG33461
CG33462	FBgn0053462	CG33462
CG33630	FBgn0053630	CG33630
CG33668	FBgn0053668	CG33668
CG33688	FBgn0053688	CG33688
CG33798	FBgn0053798	CG33798
CG34196	FBgn0085225	CG34196
CG34443	FBgn0085472	CG34443
CG34444	FBgn0085473	CG34444
CG3916	FBgn0038003	CG3916
CG40635	FBgn0085506	CG40635
CG41434	FBgn0084001	CG41434
CG4151	FBgn0029770	CG4151
CG42579	FBgn0260869	CG42579
CG42583	FBgn0260873	CG42583
CG42680	FBgn0261566	CG42680
CG42713	FBgn0261630	CG42713
CG43316	FBgn0263021	CG43316
CG43332	FBgn0263037	CG43332
CG43438	FBgn0263386	CG43438
CG43668	FBgn0263743	CG43668
CG43710	FBgn0263849	CG43710
CG43725	FBgn0263971	CG43725
CG44040	FBgn0264832	CG44040
CG44215	FBgn0265146	CG44215
CG44341	FBgn0265429	CG44341
CG44426	FBgn0265608	CG44426
CG44439	FBgn0265632	CG44439
CG44622	FBgn0265833	CG44622
CG44956	FBgn0266261	CG44956
CG45063	FBgn0266433	CG45063
CG45116	FBgn0266591	CG45116
CG45307	FBgn0266845	CG45307
CG45486	FBgn0267042	CG45486
CG45545	FBgn0267105	CG45545
CG45690	FBgn0267254	CG45690
CG46191	FBgn0267903	CG46191
CG46192	FBgn0267904	CG46192
CG46388	FBgn0286834	CG46388
CG46396	FBgn0286874	CG46396
CG46398	FBgn0286876	CG46398
CG4835	FBgn0035607	CG4835
CG5386	FBgn0038945	CG5386
CG5421	FBgn0032434	CG5421
CG5592	FBgn0035645	CG5592
CG7031	FBgn0039027	CG7031
CG7320	FBgn0036782	CG7320
CG7963	FBgn0037584	CG7963
CR1075	FBgn0037397	CR1075
CR16735	FBgn0037666	CR16735
CR31700	FBgn0051700	CR31700
CR31958	FBgn0051958	CR31958
CR33221	FBgn0053221	CR33221
CR34262	FBgn0085291	CR34262
CR40282	FBgn0039979	CR40282
CR41423	FBgn0085644	CR41423
CR41506	FBgn0085789	CR41506
CR41509	FBgn0085792	CR41509
CR44906	FBgn0266211	CR44906
CR45458	FBgn0267014	CR45458
CR45499	FBgn0267055	CR45499
CR45933	FBgn0267595	CR45933
CR46185	FBgn0267897	CR46185
CR46188	FBgn0267900	CR46188
CR46279	FBgn0283435	CR46279
CR46300	FBgn0283627	CR46300
CR46404	FBgn0286882	CR46404
CR46406	FBgn0286884	CR46406
CR46407	FBgn0286885	CR46407
CR46422	FBgn0286925	CR46422
CR6434	FBgn0036972	CR6434
Cpr47Ed	FBgn0033601	Cpr47Ed
Cpr65Ay	FBgn0085300	Cpr65Ay
Cpr65Az	FBgn0035686	Cpr65Az
Cpr76Ba	FBgn0036878	Cpr76Ba
Cyp313a5	FBgn0038005	Cyp313a5
Cyp316a1	FBgn0035790	Cyp316a1
Drsl6	FBgn0052268	Drsl6
Eig71Eb	FBgn0004589	Eig71Eb
Eig71Eg	FBgn0004594	Eig71Eg
FDY	FBgn0265047	FDY
Gem4c	FBgn0052783	Gem4c
Gr22a	FBgn0045501	Gr22a
Gr22b	FBgn0045500	Gr22b
Gr22b	FBtp0057237	P{Gr22b-GAL4.5.8}
Gr22c	FBgn0265138	Gr22c
Gr22c	FBtp0014667	P{Gr22c-GAL4.D}
Gr22d	FBgn0045498	Gr22d
Gr22e	FBgn0045497	Gr22e
Gr22e	FBtp0014666	P{Gr22e-GAL4.D}
Gr22f	FBgn0041249	Gr22f
Gr22f	FBtp0014680	P{Gr22f-GAL4.8.249}
Gr23a	FBgn0041248	Gr23a
Gr58b	FBgn0041238	Gr58b
Gr59e	FBgn0041233	Gr59e
Gr97a	FBgn0041224	Gr97a
Hr83	FBgn0037436	Hr83
Inx6	FBgn0027107	Inx6
Ir56c	FBgn0034457	Ir56c
Ir60b	FBgn0259185	Ir60b
Ir60e	FBgn0035019	Ir60e
Ir68b	FBgn0036250	Ir68b
Ir7d	FBgn0259190	Ir7d
Ir7e	FBgn0259189	Ir7e
Ir7f	FBgn0259188	Ir7f
Ir94f	FBgn0051225	Ir94f
Lcp2	FBgn0002533	Lcp2
Mst77Y-7	FBgn0267492	Mst77Y-7
MstProx	FBgn0015770	MstProx
Muc26B	FBgn0040950	Muc26B
Nepl8	FBgn0032585	Nepl8
Obp50d	FBgn0050074	Obp50d
Or74a	FBgn0036709	Or74a
Or85c	FBgn0037591	Or85c
Or98P	FBgn0067407	Or98P
PGRP-SB2	FBgn0043577	PGRP-SB2
Pif1B	FBgn0046874	Pif1B
Rab9Db	FBgn0030221	Rab9Db
RpL7-like	FBgn0032404	RpL7-like
Sgs3	FBgn0003373	Sgs3
Sr-CIII	FBgn0020376	Sr-CIII
St2	FBgn0037665	St2
Su(Ste):CR42407	FBgn0259838	Su(Ste):CR42407
Su(Ste):CR42410	FBgn0259841	Su(Ste):CR42410
Su(Ste):CR42412	FBgn0259843	Su(Ste):CR42412
Su(Ste):CR42414	FBgn0259845	Su(Ste):CR42414
Su(Ste):CR42419	FBgn0259850	Su(Ste):CR42419
Su(Ste):CR42422	FBgn0259853	Su(Ste):CR42422
Su(Ste):CR42425	FBgn0259856	Su(Ste):CR42425
Su(Ste):CR42426	FBgn0259857	Su(Ste):CR42426
Su(Ste):CR42427	FBgn0259858	Su(Ste):CR42427
Su(Ste):CR42428	FBgn0259859	Su(Ste):CR42428
Su(Ste):CR42432	FBgn0259863	Su(Ste):CR42432
TotZ	FBgn0044809	TotZ
asRNA:CR43636	FBgn0263627	asRNA:CR43636
asRNA:CR43926	FBgn0264547	asRNA:CR43926
asRNA:CR44416	FBgn0265589	asRNA:CR44416
asRNA:CR44427	FBgn0265609	asRNA:CR44427
asRNA:CR44982	FBgn0266317	asRNA:CR44982
asRNA:CR45146	FBgn0266639	asRNA:CR45146
asRNA:CR45205	FBgn0266732	asRNA:CR45205
asRNA:CR45257	FBgn0266795	asRNA:CR45257
asRNA:CR45305	FBgn0266843	asRNA:CR45305
asRNA:CR45663	FBgn0267223	asRNA:CR45663
asRNA:CR45801	FBgn0267451	asRNA:CR45801
asRNA:CR45929	FBgn0267591	asRNA:CR45929
asRNA:CR45955	FBgn0267617	asRNA:CR45955
asRNA:CR46049	FBgn0267716	asRNA:CR46049
asRNA:CR46054	FBgn0267721	asRNA:CR46054
asRNA:CR46261	FBgn0267994	asRNA:CR46261
asRNA:CR46264	FBgn0275432	asRNA:CR46264
cato	FBgn0024249	cato
lncRNA:CR40629	FBgn0085505	lncRNA:CR40629
lncRNA:CR42791	FBgn0261924	lncRNA:CR42791
lncRNA:CR42836	FBgn0262025	lncRNA:CR42836
lncRNA:CR43053	FBgn0262355	lncRNA:CR43053
lncRNA:CR43258	FBgn0262903	lncRNA:CR43258
lncRNA:CR43260	FBgn0262905	lncRNA:CR43260
lncRNA:CR43274	FBgn0262963	lncRNA:CR43274
lncRNA:CR43303	FBgn0262995	lncRNA:CR43303
lncRNA:CR43353	FBgn0263085	lncRNA:CR43353
lncRNA:CR43387	FBgn0263217	lncRNA:CR43387
lncRNA:CR43412	FBgn0263331	lncRNA:CR43412
lncRNA:CR43416	FBgn0263335	lncRNA:CR43416
lncRNA:CR43421	FBgn0263340	lncRNA:CR43421
lncRNA:CR43434	FBgn0263382	lncRNA:CR43434
lncRNA:CR43486	FBgn0263497	lncRNA:CR43486
lncRNA:CR43621	FBgn0263612	lncRNA:CR43621
lncRNA:CR43655	FBgn0263664	lncRNA:CR43655
lncRNA:CR43705	FBgn0263844	lncRNA:CR43705
lncRNA:CR43761	FBgn0264261	lncRNA:CR43761
lncRNA:CR43762	FBgn0264262	lncRNA:CR43762
lncRNA:CR43769	FBgn0264269	lncRNA:CR43769
lncRNA:CR43771	FBgn0264271	lncRNA:CR43771
lncRNA:CR43831	FBgn0264379	lncRNA:CR43831
lncRNA:CR43840	FBgn0264392	lncRNA:CR43840
lncRNA:CR43854	FBgn0264436	lncRNA:CR43854
lncRNA:CR43858	FBgn0264440	lncRNA:CR43858
lncRNA:CR43949	FBgn0264600	lncRNA:CR43949
lncRNA:CR43953	FBgn0264604	lncRNA:CR43953
lncRNA:CR43969	FBgn0264700	lncRNA:CR43969
lncRNA:CR43985	FBgn0264717	lncRNA:CR43985
lncRNA:CR44033	FBgn0264825	lncRNA:CR44033
lncRNA:CR44036	FBgn0264828	lncRNA:CR44036
lncRNA:CR44100	FBgn0264909	lncRNA:CR44100
lncRNA:CR44113	FBgn0264944	lncRNA:CR44113
lncRNA:CR44143	FBgn0264992	lncRNA:CR44143
lncRNA:CR44180	FBgn0265069	lncRNA:CR44180
lncRNA:CR44183	FBgn0265072	lncRNA:CR44183
lncRNA:CR44189	FBgn0265078	lncRNA:CR44189
lncRNA:CR44190	FBgn0265079	lncRNA:CR44190
lncRNA:CR44216	FBgn0265147	lncRNA:CR44216
lncRNA:CR44231	FBgn0265162	lncRNA:CR44231
lncRNA:CR44256	FBgn0265196	lncRNA:CR44256
lncRNA:CR44280	FBgn0265307	lncRNA:CR44280
lncRNA:CR44308	FBgn0265367	lncRNA:CR44308
lncRNA:CR44312	FBgn0265371	lncRNA:CR44312
lncRNA:CR44316	FBgn0265375	lncRNA:CR44316
lncRNA:CR44349	FBgn0265449	lncRNA:CR44349
lncRNA:CR44350	FBgn0265450	lncRNA:CR44350
lncRNA:CR44352	FBgn0265452	lncRNA:CR44352
lncRNA:CR44361	FBgn0265468	lncRNA:CR44361
lncRNA:CR44371	FBgn0265509	lncRNA:CR44371
lncRNA:CR44393	FBgn0265543	lncRNA:CR44393
lncRNA:CR44400	FBgn0265550	lncRNA:CR44400
lncRNA:CR44443	FBgn0265636	lncRNA:CR44443
lncRNA:CR44452	FBgn0265645	lncRNA:CR44452
lncRNA:CR44453	FBgn0265646	lncRNA:CR44453
lncRNA:CR44459	FBgn0265652	lncRNA:CR44459
lncRNA:CR44483	FBgn0265676	lncRNA:CR44483
lncRNA:CR44488	FBgn0265681	lncRNA:CR44488
lncRNA:CR44491	FBgn0265684	lncRNA:CR44491
lncRNA:CR44495	FBgn0265688	lncRNA:CR44495
lncRNA:CR44505	FBgn0265698	lncRNA:CR44505
lncRNA:CR44515	FBgn0265708	lncRNA:CR44515
lncRNA:CR44516	FBgn0265709	lncRNA:CR44516
lncRNA:CR44527	FBgn0265720	lncRNA:CR44527
lncRNA:CR44529	FBgn0265722	lncRNA:CR44529
lncRNA:CR44530	FBgn0265723	lncRNA:CR44530
lncRNA:CR44537	FBgn0265730	lncRNA:CR44537
lncRNA:CR44549	FBgn0265742	lncRNA:CR44549
lncRNA:CR44572	FBgn0265765	lncRNA:CR44572
lncRNA:CR44573	FBgn0265766	lncRNA:CR44573
lncRNA:CR44580	FBgn0265791	lncRNA:CR44580
lncRNA:CR44585	FBgn0265796	lncRNA:CR44585
lncRNA:CR44617	FBgn0265828	lncRNA:CR44617
lncRNA:CR44630	FBgn0265841	lncRNA:CR44630
lncRNA:CR44638	FBgn0265849	lncRNA:CR44638
lncRNA:CR44639	FBgn0265850	lncRNA:CR44639
lncRNA:CR44669	FBgn0265880	lncRNA:CR44669
lncRNA:CR44671	FBgn0265882	lncRNA:CR44671
lncRNA:CR44674	FBgn0265885	lncRNA:CR44674
lncRNA:CR44682	FBgn0265893	lncRNA:CR44682
lncRNA:CR44685	FBgn0265896	lncRNA:CR44685
lncRNA:CR44710	FBgn0265921	lncRNA:CR44710
lncRNA:CR44714	FBgn0265925	lncRNA:CR44714
lncRNA:CR44729	FBgn0265942	lncRNA:CR44729
lncRNA:CR44734	FBgn0265947	lncRNA:CR44734
lncRNA:CR44735	FBgn0265948	lncRNA:CR44735
lncRNA:CR44736	FBgn0265949	lncRNA:CR44736
lncRNA:CR44737	FBgn0265950	lncRNA:CR44737
lncRNA:CR44740	FBgn0265953	lncRNA:CR44740
lncRNA:CR44742	FBgn0265955	lncRNA:CR44742
lncRNA:CR44778	FBgn0266004	lncRNA:CR44778
lncRNA:CR44780	FBgn0266007	lncRNA:CR44780
lncRNA:CR44782	FBgn0266009	lncRNA:CR44782
lncRNA:CR44783	FBgn0266010	lncRNA:CR44783
lncRNA:CR44789	FBgn0266024	lncRNA:CR44789
lncRNA:CR44790	FBgn0266025	lncRNA:CR44790
lncRNA:CR44794	FBgn0266029	lncRNA:CR44794
lncRNA:CR44800	FBgn0266035	lncRNA:CR44800
lncRNA:CR44804	FBgn0266039	lncRNA:CR44804
lncRNA:CR44820	FBgn0266067	lncRNA:CR44820
lncRNA:CR44823	FBgn0266070	lncRNA:CR44823
lncRNA:CR44824	FBgn0266071	lncRNA:CR44824
lncRNA:CR44846	FBgn0266140	lncRNA:CR44846
lncRNA:CR44856	FBgn0266150	lncRNA:CR44856
lncRNA:CR44858	FBgn0266152	lncRNA:CR44858
lncRNA:CR44859	FBgn0266153	lncRNA:CR44859
lncRNA:CR44863	FBgn0266157	lncRNA:CR44863
lncRNA:CR44864	FBgn0266158	lncRNA:CR44864
lncRNA:CR44871	FBgn0266165	lncRNA:CR44871
lncRNA:CR44893	FBgn0266198	lncRNA:CR44893
lncRNA:CR44916	FBgn0266221	lncRNA:CR44916
lncRNA:CR44920	FBgn0266225	lncRNA:CR44920
lncRNA:CR44924	FBgn0266229	lncRNA:CR44924
lncRNA:CR44926	FBgn0266231	lncRNA:CR44926
lncRNA:CR44928	FBgn0266233	lncRNA:CR44928
lncRNA:CR44934	FBgn0266239	lncRNA:CR44934
lncRNA:CR44935	FBgn0266240	lncRNA:CR44935
lncRNA:CR44936	FBgn0266241	lncRNA:CR44936
lncRNA:CR44937	FBgn0266242	lncRNA:CR44937
lncRNA:CR44941	FBgn0266246	lncRNA:CR44941
lncRNA:CR44944	FBgn0266249	lncRNA:CR44944
lncRNA:CR44955	FBgn0266260	lncRNA:CR44955
lncRNA:CR44983	FBgn0266318	lncRNA:CR44983
lncRNA:CR45003	FBgn0266355	lncRNA:CR45003
lncRNA:CR45006	FBgn0266358	lncRNA:CR45006
lncRNA:CR45023	FBgn0266381	lncRNA:CR45023
lncRNA:CR45032	FBgn0266392	lncRNA:CR45032
lncRNA:CR45098	FBgn0266537	lncRNA:CR45098
lncRNA:CR45147	FBgn0266640	lncRNA:CR45147
lncRNA:CR45157	FBgn0266650	lncRNA:CR45157
lncRNA:CR45216	FBgn0266743	lncRNA:CR45216
lncRNA:CR45220	FBgn0266747	lncRNA:CR45220
lncRNA:CR45246	FBgn0266781	lncRNA:CR45246
lncRNA:CR45248	FBgn0266783	lncRNA:CR45248
lncRNA:CR45249	FBgn0266784	lncRNA:CR45249
lncRNA:CR45261	FBgn0266799	lncRNA:CR45261
lncRNA:CR45265	FBgn0266803	lncRNA:CR45265
lncRNA:CR45283	FBgn0266821	lncRNA:CR45283
lncRNA:CR45294	FBgn0266832	lncRNA:CR45294
lncRNA:CR45295	FBgn0266833	lncRNA:CR45295
lncRNA:CR45296	FBgn0266834	lncRNA:CR45296
lncRNA:CR45309	FBgn0266847	lncRNA:CR45309
lncRNA:CR45310	FBgn0266849	lncRNA:CR45310
lncRNA:CR45316	FBgn0266855	lncRNA:CR45316
lncRNA:CR45318	FBgn0266857	lncRNA:CR45318
lncRNA:CR45328	FBgn0266867	lncRNA:CR45328
lncRNA:CR45331	FBgn0266870	lncRNA:CR45331
lncRNA:CR45336	FBgn0266875	lncRNA:CR45336
lncRNA:CR45344	FBgn0266883	lncRNA:CR45344
lncRNA:CR45349	FBgn0266888	lncRNA:CR45349
lncRNA:CR45353	FBgn0266893	lncRNA:CR45353
lncRNA:CR45365	FBgn0266905	lncRNA:CR45365
lncRNA:CR45379	FBgn0266928	lncRNA:CR45379
lncRNA:CR45383	FBgn0266932	lncRNA:CR45383
lncRNA:CR45386	FBgn0266935	lncRNA:CR45386
lncRNA:CR45395	FBgn0266944	lncRNA:CR45395
lncRNA:CR45410	FBgn0266959	lncRNA:CR45410
lncRNA:CR45419	FBgn0266968	lncRNA:CR45419
lncRNA:CR45420	FBgn0266969	lncRNA:CR45420
lncRNA:CR45422	FBgn0266971	lncRNA:CR45422
lncRNA:CR45446	FBgn0266995	lncRNA:CR45446
lncRNA:CR45452	FBgn0267008	lncRNA:CR45452
lncRNA:CR45476	FBgn0267032	lncRNA:CR45476
lncRNA:CR45512	FBgn0267068	lncRNA:CR45512
lncRNA:CR45521	FBgn0267077	lncRNA:CR45521
lncRNA:CR45561	FBgn0267121	lncRNA:CR45561
lncRNA:CR45570	FBgn0267130	lncRNA:CR45570
lncRNA:CR45572	FBgn0267132	lncRNA:CR45572
lncRNA:CR45575	FBgn0267135	lncRNA:CR45575
lncRNA:CR45580	FBgn0267140	lncRNA:CR45580
lncRNA:CR45583	FBgn0267143	lncRNA:CR45583
lncRNA:CR45586	FBgn0267146	lncRNA:CR45586
lncRNA:CR45591	FBgn0267151	lncRNA:CR45591
lncRNA:CR45594	FBgn0267154	lncRNA:CR45594
lncRNA:CR45599	FBgn0267159	lncRNA:CR45599
lncRNA:CR45613	FBgn0267173	lncRNA:CR45613
lncRNA:CR45619	FBgn0267179	lncRNA:CR45619
lncRNA:CR45628	FBgn0267188	lncRNA:CR45628
lncRNA:CR45633	FBgn0267193	lncRNA:CR45633
lncRNA:CR45637	FBgn0267197	lncRNA:CR45637
lncRNA:CR45658	FBgn0267218	lncRNA:CR45658
lncRNA:CR45689	FBgn0267249	lncRNA:CR45689
lncRNA:CR45697	FBgn0267261	lncRNA:CR45697
lncRNA:CR45708	FBgn0267272	lncRNA:CR45708
lncRNA:CR45710	FBgn0267274	lncRNA:CR45710
lncRNA:CR45723	FBgn0267287	lncRNA:CR45723
lncRNA:CR45729	FBgn0267293	lncRNA:CR45729
lncRNA:CR45737	FBgn0267301	lncRNA:CR45737
lncRNA:CR45748	FBgn0267312	lncRNA:CR45748
lncRNA:CR45752	FBgn0267316	lncRNA:CR45752
lncRNA:CR45788	FBgn0267438	lncRNA:CR45788
lncRNA:CR45826	FBgn0267476	lncRNA:CR45826
lncRNA:CR45887	FBgn0267547	lncRNA:CR45887
lncRNA:CR45964	FBgn0267626	lncRNA:CR45964
lncRNA:CR45980	FBgn0267642	lncRNA:CR45980
lncRNA:CR45998	FBgn0267660	lncRNA:CR45998
lncRNA:CR46000	FBgn0267662	lncRNA:CR46000
lncRNA:CR46011	FBgn0267675	lncRNA:CR46011
lncRNA:CR46017	FBgn0267681	lncRNA:CR46017
lncRNA:CR46019	FBgn0267683	lncRNA:CR46019
lncRNA:CR46057	FBgn0267724	lncRNA:CR46057
lncRNA:CR46076	FBgn0267745	lncRNA:CR46076
lncRNA:CR46103	FBgn0267772	lncRNA:CR46103
lncRNA:CR46116	FBgn0267785	lncRNA:CR46116
lncRNA:CR46142	FBgn0267817	lncRNA:CR46142
lncRNA:CR46198	FBgn0267917	lncRNA:CR46198
lncRNA:CR46200	FBgn0267919	lncRNA:CR46200
lncRNA:CR46212	FBgn0267932	lncRNA:CR46212
lncRNA:CR46213	FBgn0267933	lncRNA:CR46213
lncRNA:CR46215	FBgn0267935	lncRNA:CR46215
lncRNA:CR46216	FBgn0267936	lncRNA:CR46216
lncRNA:CR46221	FBgn0267941	lncRNA:CR46221
lncRNA:CR46226	FBgn0267946	lncRNA:CR46226
lncRNA:CR46227	FBgn0267947	lncRNA:CR46227
lncRNA:CR46229	FBgn0267949	lncRNA:CR46229
lncRNA:CR46230	FBgn0267950	lncRNA:CR46230
lncRNA:CR46236	FBgn0267956	lncRNA:CR46236
lncRNA:CR46326	FBgn0284412	lncRNA:CR46326
lncRNA:CR46328	FBgn0284414	lncRNA:CR46328
lncRNA:TS11	FBgn0267269	lncRNA:TS11
lncRNA:TS16	FBgn0267315	lncRNA:TS16
lncRNA:TS2	FBgn0284410	lncRNA:TS2
lncRNA:TS26	FBgn0284419	lncRNA:TS26
lncRNA:TS27	FBgn0284420	lncRNA:TS27
lncRNA:TS3	FBgn0284411	lncRNA:TS3
lncRNA:TS4	FBgn0284413	lncRNA:TS4
lncRNA:TS6	FBgn0284415	lncRNA:TS6
obst-G	FBgn0036228	obst-G
ric8b	FBgn0030117	ric8b
scaRNA:MeU2-48	FBgn0263471	scaRNA:MeU2-48
scaRNA:PsiU2-55	FBgn0263485	scaRNA:PsiU2-55
sisA	FBgn0003411	sisA
sisA	FBal0062466	sisA[unspecified]
snoRNA:Me18S-C1096	FBgn0086055	snoRNA:Me18S-C1096
snoRNA:Me18S-G642	FBgn0086035	snoRNA:Me18S-G642
snoRNA:Me28S-A2958	FBgn0086037	snoRNA:Me28S-A2958
snoRNA:Me28S-A992	FBgn0082941	snoRNA:Me28S-A992
snoRNA:Me28S-C788b	FBgn0086062	snoRNA:Me28S-C788b
snoRNA:Me28S-G2703b	FBgn0082930	snoRNA:Me28S-G2703b
snoRNA:Me28S-G3113b	FBgn0086064	snoRNA:Me28S-G3113b
snoRNA:Or-CD12	FBgn0086068	snoRNA:Or-CD12
snoRNA:Or-CD8	FBgn0086061	snoRNA:Or-CD8
snoRNA:Psi18S-525c	FBgn0083036	snoRNA:Psi18S-525c
snoRNA:Psi28S-1837b	FBgn0082995	snoRNA:Psi28S-1837b
tRNA:Ile-AAT-2-1Psi	FBgn0052518	tRNA:Ile-AAT-2-1Psi
tRNA:Leu-TAA-1-1	FBgn0051506	tRNA:Leu-TAA-1-1
tRNA:Leu-TAG-1-2	FBgn0051023	tRNA:Leu-TAG-1-2
tRNA:Lys-CTT-2-1Psi	FBgn0051485	tRNA:Lys-CTT-2-1Psi
tRNA:Ser-GCT-1-1	FBgn0051167	tRNA:Ser-GCT-1-1
tRNA:Ser-TGA-2-1	FBgn0050202	tRNA:Ser-TGA-2-1
lncRNA:CR45741	FBgn0267305	lncRNA:CR45741
CG13058	FBgn0036610	CG13058
CG13720	FBgn0035555	CG13720
CG14115	FBgn0036343	CG14115
CG15888	FBgn0038131	CG15888
CG16815	FBgn0032491	CG16815
CG17283	FBgn0038505	CG17283
CG17404	FBgn0038001	CG17404
CG32679	FBgn0052679	CG32679
CG34280	FBgn0085309	CG34280
